station_id	stationname	date	daytype	rides
41420	Addison-North Main	11/07/2012	W	6907
41280	Jefferson Park	09/02/2012	U	3436
41330	Montrose-O'Hare	05/30/2012	W	2415
40780	Central Park	09/26/2012	W	1421
41350	Oak Park-Lake	04/13/2012	W	1647
40970	Cicero-Forest Park	09/01/2012	A	1008
40690	Dempster	03/01/2012	W	867
40680	Adams/Wabash	12/19/2012	W	6182
40460	Merchandise Mart	05/22/2012	W	6721
41030	Polk	05/30/2012	W	3166
40530	Diversey	08/28/2012	W	5506
41160	Clinton-Lake	12/29/2012	A	1133
40540	Wilson	08/17/2012	W	5759
40940	Halsted/63rd	02/08/2012	W	1039
41120	35-Bronzeville-IIT	12/27/2012	W	1106
41230	47th-Dan Ryan	07/17/2012	W	2928
40780	Central Park	04/15/2012	U	469
40330	Grand/State	10/13/2012	A	10942
41140	King Drive	06/21/2012	W	604
40440	California-Cermak	12/15/2012	A	837
40170	Ashland-Lake	01/16/2012	W	1494
40450	95th/Dan Ryan	10/19/2012	W	13325
41300	Loyola	01/03/2012	W	3734
40120	35th/Archer	07/30/2012	W	2862
40770	Lawrence	01/26/2012	W	3379
40450	95th/Dan Ryan	02/13/2012	W	10776
40260	State/Lake	08/23/2012	W	11568
41240	Addison-O'Hare	05/22/2012	W	2754
41320	Belmont-North Main	01/01/2012	U	8738
40320	Division/Milwaukee	07/02/2012	W	5314
40700	Laramie	02/11/2012	A	823
40080	Sheridan	09/12/2012	W	5628
40920	Pulaski-Forest Park	10/22/2012	W	2093
41340	LaSalle	10/05/2012	W	3420
40060	Belmont-O'Hare	01/08/2012	U	2201
41040	Kedzie-Cermak	12/18/2012	W	1026
41360	California-Lake	06/24/2012	U	613
41070	Kedzie-Lake	03/27/2012	W	1460
40090	Damen-Brown	07/24/2012	W	2438
41300	Loyola	11/11/2012	U	2728
40900	Howard	05/09/2012	W	6511
40190	Sox-35th-Dan Ryan	02/29/2012	W	4786
41170	Garfield-Dan Ryan	08/26/2012	U	1995
40810	Medical Center	10/11/2012	W	4816
41060	Ashland-Orange	06/22/2012	W	1672
40270	Main	11/15/2012	W	1274
41420	Addison-North Main	11/03/2012	A	6808
41300	Loyola	10/27/2012	A	5777
41140	King Drive	12/02/2012	U	385
40870	Francisco	11/22/2012	U	350
40850	Library	11/27/2012	W	4779
40630	Clark/Division	07/12/2012	W	8145
40840	South Boulevard	04/25/2012	W	840
41410	Chicago/Milwaukee	02/04/2012	A	1889
41320	Belmont-North Main	04/23/2012	W	12239
40170	Ashland-Lake	07/27/2012	W	2394
40010	Austin-Forest Park	11/03/2012	A	1150
40770	Lawrence	07/28/2012	A	1884
41420	Addison-North Main	04/29/2012	U	4723
40260	State/Lake	03/28/2012	W	10561
40370	Washington/Dearborn	09/26/2012	W	9519
40310	Western-Orange	02/27/2012	W	3547
40800	Sedgwick	12/24/2012	W	1333
40660	Armitage	04/23/2012	W	4586
40530	Diversey	12/25/2012	U	521
41440	Addison-Brown	07/18/2012	W	2318
40830	18th	08/28/2012	W	1968
40080	Sheridan	04/15/2012	U	2972
40020	Harlem-Lake	04/14/2012	A	2394
40990	69th	10/06/2012	A	4663
41260	Austin-Lake	11/12/2012	W	1735
40170	Ashland-Lake	04/29/2012	U	745
40130	51st	11/20/2012	W	1259
40220	Western-Forest Park	08/28/2012	W	1844
40320	Division/Milwaukee	05/29/2012	W	6035
41030	Polk	10/04/2012	W	3809
41160	Clinton-Lake	06/04/2012	W	4397
40690	Dempster	12/31/2012	W	670
40160	LaSalle/Van Buren	05/26/2012	A	493
41360	California-Lake	05/23/2012	W	1213
41410	Chicago/Milwaukee	09/04/2012	W	4205
40470	Racine	07/26/2012	W	1939
40040	Quincy/Wells	04/19/2012	W	8060
41430	87th	09/08/2012	A	3706
40930	Midway Airport	04/23/2012	W	9402
41360	California-Lake	07/24/2012	W	1096
40080	Sheridan	07/16/2012	W	4785
41290	Kimball	04/09/2012	W	4321
40140	Dempster-Skokie	08/12/2012	U	1507
40850	Library	03/14/2012	W	4708
40640	Madison/Wabash	07/10/2012	W	6764
40170	Ashland-Lake	09/05/2012	W	2580
40630	Clark/Division	03/22/2012	W	7560
40400	Noyes	01/19/2012	W	747
40650	North/Clybourn	05/31/2012	W	5079
40870	Francisco	09/05/2012	W	1488
41460	Irving Park-Brown	08/22/2012	W	2871
40780	Central Park	01/28/2012	A	705
41440	Addison-Brown	11/30/2012	W	2782
40210	Damen-Cermak	10/02/2012	W	1577
40440	California-Cermak	04/01/2012	U	638
40250	Kedzie-Homan-Forest Park	05/25/2012	W	2211
40360	Southport	10/28/2012	U	1383
41060	Ashland-Orange	08/29/2012	W	1775
40350	UIC-Halsted	09/30/2012	U	2171
41160	Clinton-Lake	02/12/2012	U	1052
41270	43rd	09/19/2012	W	1204
40670	Western/Milwaukee	12/05/2012	W	5314
40400	Noyes	10/30/2012	W	851
40050	Davis	09/05/2012	W	3540
40470	Racine	07/11/2012	W	2058
40700	Laramie	09/09/2012	U	687
40730	Washington/Wells	03/26/2012	W	7652
40340	Berwyn	10/08/2012	W	0
40320	Division/Milwaukee	09/21/2012	W	6520
40900	Howard	03/21/2012	W	6482
41420	Addison-North Main	10/27/2012	A	7496
41460	Irving Park-Brown	04/25/2012	W	2918
41030	Polk	04/28/2012	A	867
40180	Oak Park-Forest Park	07/22/2012	U	607
40130	51st	07/29/2012	U	555
40020	Harlem-Lake	03/19/2012	W	3707
40520	Foster	02/21/2012	W	872
40580	54th/Cermak	06/15/2012	W	2289
40440	California-Cermak	10/27/2012	A	898
41120	35-Bronzeville-IIT	12/02/2012	U	885
40630	Clark/Division	01/14/2012	A	5996
40320	Division/Milwaukee	05/02/2012	W	6193
40400	Noyes	12/26/2012	W	246
40990	69th	11/07/2012	W	5975
41190	Jarvis	08/18/2012	A	1361
41490	Harrison	02/27/2012	W	4604
40340	Berwyn	06/19/2012	W	3221
41400	Roosevelt	12/01/2012	A	10016
40360	Southport	01/15/2012	U	1205
40040	Quincy/Wells	01/17/2012	W	8188
40960	Pulaski-Orange	03/30/2012	W	5248
40650	North/Clybourn	02/01/2012	W	5415
40370	Washington/Dearborn	11/30/2012	W	11219
40280	Central-Lake	11/10/2012	A	1691
40610	Ridgeland	08/04/2012	A	974
41360	California-Lake	04/24/2012	W	1095
40200	Randolph/Wabash	02/10/2012	W	7131
40470	Racine	10/24/2012	W	3075
40990	69th	08/05/2012	U	3670
40680	Adams/Wabash	10/15/2012	W	8266
40100	Morse	06/22/2012	W	4593
40190	Sox-35th-Dan Ryan	04/22/2012	U	2694
41320	Belmont-North Main	08/22/2012	W	12865
40400	Noyes	10/03/2012	W	892
40720	East 63rd-Cottage Grove	11/27/2012	W	1336
40210	Damen-Cermak	02/19/2012	U	621
40790	Monroe/Dearborn	12/27/2012	W	4928
40030	Pulaski-Lake	10/24/2012	W	2272
40770	Lawrence	10/16/2012	W	3095
41450	Chicago/State	09/02/2012	U	13550
40850	Library	06/17/2012	U	0
41170	Garfield-Dan Ryan	02/23/2012	W	3839
41400	Roosevelt	05/31/2012	W	13848
40030	Pulaski-Lake	07/29/2012	U	1184
40420	Cicero-Cermak	03/25/2012	U	718
41340	LaSalle	01/16/2012	W	1396
41220	Fullerton	12/17/2012	W	9272
41300	Loyola	10/17/2012	W	5899
41400	Roosevelt	08/18/2012	A	12106
40640	Madison/Wabash	04/27/2012	W	6366
41500	Montrose-Brown	02/27/2012	W	2471
41680	Oakton-Skokie	05/08/2012	W	701
40820	Rosemont	10/24/2012	W	6282
41050	Linden	11/24/2012	A	552
41210	Wellington	11/03/2012	A	1383
40390	Forest Park	12/09/2012	U	1306
40850	Library	09/30/2012	U	2742
40140	Dempster-Skokie	12/08/2012	A	1134
41170	Garfield-Dan Ryan	06/21/2012	W	3694
40890	O'Hare Airport	10/19/2012	W	12927
41230	47th-Dan Ryan	01/18/2012	W	3235
41480	Western-Brown	11/04/2012	U	2204
40570	California/Milwaukee	01/04/2012	W	4094
40720	East 63rd-Cottage Grove	08/25/2012	A	943
40390	Forest Park	08/09/2012	W	4091
40980	Harlem-Forest Park	12/24/2012	W	583
40430	Clinton-Forest Park	07/26/2012	W	3517
40780	Central Park	10/11/2012	W	1397
41150	Kedzie-Midway	08/11/2012	A	1897
41420	Addison-North Main	03/18/2012	U	8973
40010	Austin-Forest Park	11/30/2012	W	2285
41190	Jarvis	02/23/2012	W	1578
40590	Damen/Milwaukee	04/23/2012	W	6040
40220	Western-Forest Park	08/19/2012	U	1042
40420	Cicero-Cermak	05/12/2012	A	980
40560	Jackson/State	01/09/2012	W	12548
41270	43rd	02/27/2012	W	1082
41500	Montrose-Brown	04/19/2012	W	2622
40720	East 63rd-Cottage Grove	04/25/2012	W	1240
40320	Division/Milwaukee	01/13/2012	W	6142
40540	Wilson	03/14/2012	W	7452
40080	Sheridan	01/17/2012	W	5468
40840	South Boulevard	02/06/2012	W	810
41230	47th-Dan Ryan	11/24/2012	A	2045
40020	Harlem-Lake	07/30/2012	W	3755
41250	Central-Evanston	06/24/2012	U	282
40560	Jackson/State	11/13/2012	W	13468
40020	Harlem-Lake	07/04/2012	U	1857
41070	Kedzie-Lake	06/03/2012	U	710
40130	51st	09/18/2012	W	1191
41140	King Drive	09/04/2012	W	700
40310	Western-Orange	08/12/2012	U	1484
40170	Ashland-Lake	09/03/2012	U	857
40230	Cumberland	08/01/2012	W	5057
40790	Monroe/Dearborn	08/11/2012	A	2269
40980	Harlem-Forest Park	10/04/2012	W	1324
41360	California-Lake	09/04/2012	W	1223
40810	Medical Center	11/09/2012	W	3902
41010	Rockwell	03/16/2012	W	1755
40400	Noyes	01/14/2012	A	584
40530	Diversey	11/05/2012	W	5746
40440	California-Cermak	07/23/2012	W	1422
41030	Polk	12/03/2012	W	3640
41360	California-Lake	05/29/2012	W	1203
41410	Chicago/Milwaukee	12/26/2012	W	2311
40780	Central Park	11/16/2012	W	1333
41490	Harrison	03/11/2012	U	2415
40900	Howard	06/08/2012	W	7739
40880	Thorndale	01/17/2012	W	3051
41430	87th	03/20/2012	W	5273
41430	87th	12/15/2012	A	3237
41280	Jefferson Park	05/01/2012	W	6856
40790	Monroe/Dearborn	03/05/2012	W	6173
40710	Chicago/Franklin	01/11/2012	W	6864
41270	43rd	08/15/2012	W	1195
41280	Jefferson Park	07/25/2012	W	6781
41070	Kedzie-Lake	07/02/2012	W	1323
40890	O'Hare Airport	04/11/2012	W	9071
41270	43rd	08/17/2012	W	1111
41170	Garfield-Dan Ryan	12/09/2012	U	1832
40020	Harlem-Lake	01/30/2012	W	3585
41290	Kimball	12/18/2012	W	3970
40300	Indiana	06/06/2012	W	1048
40730	Washington/Wells	09/18/2012	W	8211
40810	Medical Center	03/04/2012	U	694
40450	95th/Dan Ryan	12/20/2012	W	10985
40670	Western/Milwaukee	09/09/2012	U	2279
40810	Medical Center	09/18/2012	W	4657
40650	North/Clybourn	06/23/2012	A	4932
40170	Ashland-Lake	09/19/2012	W	2722
40370	Washington/Dearborn	05/18/2012	W	6753
41670	Conservatory	07/26/2012	W	952
40130	51st	08/28/2012	W	1241
41420	Addison-North Main	12/31/2012	W	5583
40140	Dempster-Skokie	11/30/2012	W	2320
40760	Granville	05/13/2012	U	2007
40220	Western-Forest Park	04/06/2012	W	1395
41040	Kedzie-Cermak	03/06/2012	W	1161
40700	Laramie	05/04/2012	W	1466
40880	Thorndale	08/11/2012	A	2157
40180	Oak Park-Forest Park	02/24/2012	W	1723
41060	Ashland-Orange	09/04/2012	W	1853
41440	Addison-Brown	09/28/2012	W	2695
40490	Grand/Milwaukee	07/25/2012	W	2260
40810	Medical Center	08/14/2012	W	3353
40460	Merchandise Mart	11/09/2012	W	6653
40230	Cumberland	03/19/2012	W	4461
41080	47th-South Elevated	05/10/2012	W	1320
40340	Berwyn	04/07/2012	A	2529
40190	Sox-35th-Dan Ryan	05/21/2012	W	4180
40750	Harlem-O'Hare	05/17/2012	W	3082
40370	Washington/Dearborn	11/21/2012	W	10306
40300	Indiana	12/05/2012	W	1028
40270	Main	02/17/2012	W	1255
40420	Cicero-Cermak	12/03/2012	W	1405
40570	California/Milwaukee	10/25/2012	W	5290
41220	Fullerton	08/14/2012	W	10305
41220	Fullerton	08/23/2012	W	10295
40020	Harlem-Lake	03/25/2012	U	1915
40320	Division/Milwaukee	08/09/2012	W	6029
40800	Sedgwick	04/29/2012	U	1790
41280	Jefferson Park	06/10/2012	U	2956
40760	Granville	11/26/2012	W	3671
40890	O'Hare Airport	02/20/2012	W	9202
41250	Central-Evanston	05/09/2012	W	942
40470	Racine	06/04/2012	W	2396
40930	Midway Airport	06/21/2012	W	9624
41420	Addison-North Main	01/20/2012	W	6729
41200	Argyle	10/14/2012	U	1677
40720	East 63rd-Cottage Grove	07/10/2012	W	1400
40520	Foster	11/21/2012	W	729
40190	Sox-35th-Dan Ryan	02/10/2012	W	4517
40320	Division/Milwaukee	01/18/2012	W	5881
40180	Oak Park-Forest Park	08/07/2012	W	1847
40670	Western/Milwaukee	11/02/2012	W	5547
40740	Western-Cermak	12/16/2012	U	541
41220	Fullerton	12/29/2012	A	5738
41310	Paulina	05/30/2012	W	2577
41330	Montrose-O'Hare	05/27/2012	U	873
40630	Clark/Division	07/01/2012	U	5634
40030	Pulaski-Lake	03/27/2012	W	1994
41180	Kedzie-Brown	10/19/2012	W	2258
40880	Thorndale	03/29/2012	W	3049
40630	Clark/Division	12/06/2012	W	7738
40290	Ashland/63rd	02/11/2012	A	864
41000	Cermak-Chinatown	01/09/2012	W	3722
40100	Morse	10/24/2012	W	4869
40220	Western-Forest Park	08/24/2012	W	1829
40200	Randolph/Wabash	02/08/2012	W	7705
41210	Wellington	08/28/2012	W	2890
40080	Sheridan	06/05/2012	W	5445
40300	Indiana	02/05/2012	U	382
41020	Logan Square	06/08/2012	W	6925
40770	Lawrence	04/19/2012	W	3325
40480	Cicero-Lake	06/05/2012	W	1592
41480	Western-Brown	11/12/2012	W	3861
41140	King Drive	04/02/2012	W	620
40600	Kostner	04/03/2012	W	437
40740	Western-Cermak	06/01/2012	W	1142
41210	Wellington	02/12/2012	U	879
40100	Morse	04/30/2012	W	4432
41670	Conservatory	01/24/2012	W	1040
41070	Kedzie-Lake	02/23/2012	W	1576
40180	Oak Park-Forest Park	06/18/2012	W	1797
41040	Kedzie-Cermak	04/16/2012	W	1040
40810	Medical Center	09/25/2012	W	4961
41450	Chicago/State	06/04/2012	W	14646
40280	Central-Lake	08/01/2012	W	2505
40940	Halsted/63rd	03/22/2012	W	961
40030	Pulaski-Lake	01/10/2012	W	2044
40440	California-Cermak	10/15/2012	W	1605
40920	Pulaski-Forest Park	11/04/2012	U	1304
41420	Addison-North Main	02/07/2012	W	6540
40980	Harlem-Forest Park	04/19/2012	W	1151
40530	Diversey	09/18/2012	W	5863
41180	Kedzie-Brown	03/04/2012	U	976
40290	Ashland/63rd	03/12/2012	W	1576
40200	Randolph/Wabash	11/27/2012	W	7796
41400	Roosevelt	02/14/2012	W	11415
41180	Kedzie-Brown	06/02/2012	A	1557
40100	Morse	10/31/2012	W	4901
40910	63rd-Dan Ryan	01/18/2012	W	3787
40490	Grand/Milwaukee	10/04/2012	W	2411
40130	51st	09/21/2012	W	1286
40530	Diversey	05/16/2012	W	5633
41250	Central-Evanston	03/22/2012	W	836
40740	Western-Cermak	11/03/2012	A	755
40370	Washington/Dearborn	07/02/2012	W	9628
41490	Harrison	02/06/2012	W	4652
40310	Western-Orange	11/13/2012	W	3839
40220	Western-Forest Park	05/29/2012	W	1713
40880	Thorndale	02/15/2012	W	3068
41500	Montrose-Brown	01/06/2012	W	2498
41360	California-Lake	12/19/2012	W	1092
40930	Midway Airport	06/09/2012	A	6451
40420	Cicero-Cermak	02/24/2012	W	1289
40160	LaSalle/Van Buren	03/01/2012	W	3194
41300	Loyola	02/12/2012	U	2786
41060	Ashland-Orange	07/03/2012	W	1655
40440	California-Cermak	07/22/2012	U	726
40980	Harlem-Forest Park	09/08/2012	A	796
41490	Harrison	01/24/2012	W	5011
41490	Harrison	07/09/2012	W	3011
41320	Belmont-North Main	05/14/2012	W	11812
40290	Ashland/63rd	01/06/2012	W	1518
41350	Oak Park-Lake	02/23/2012	W	1553
41150	Kedzie-Midway	01/14/2012	A	1445
40790	Monroe/Dearborn	04/30/2012	W	6564
40700	Laramie	11/11/2012	U	670
41040	Kedzie-Cermak	05/27/2012	U	618
41050	Linden	10/25/2012	W	967
40040	Quincy/Wells	05/04/2012	W	7388
40930	Midway Airport	11/10/2012	A	4941
40190	Sox-35th-Dan Ryan	10/24/2012	W	5219
40920	Pulaski-Forest Park	06/22/2012	W	1907
40200	Randolph/Wabash	11/20/2012	W	8014
40690	Dempster	08/26/2012	U	391
40990	69th	02/10/2012	W	5562
40480	Cicero-Lake	12/31/2012	W	957
40680	Adams/Wabash	02/24/2012	W	6852
41030	Polk	01/04/2012	W	3146
40590	Damen/Milwaukee	01/16/2012	W	4068
40080	Sheridan	02/18/2012	A	4091
40760	Granville	11/13/2012	W	3894
40160	LaSalle/Van Buren	03/06/2012	W	3288
40750	Harlem-O'Hare	07/22/2012	U	1062
40200	Randolph/Wabash	11/03/2012	A	4072
40180	Oak Park-Forest Park	10/02/2012	W	2012
41080	47th-South Elevated	10/09/2012	W	1480
41160	Clinton-Lake	12/08/2012	A	1418
41200	Argyle	06/20/2012	W	2845
40210	Damen-Cermak	11/14/2012	W	1593
40680	Adams/Wabash	03/31/2012	A	2980
41120	35-Bronzeville-IIT	10/28/2012	U	957
41250	Central-Evanston	05/12/2012	A	340
41080	47th-South Elevated	06/03/2012	U	680
41250	Central-Evanston	11/10/2012	A	358
41040	Kedzie-Cermak	09/08/2012	A	766
40090	Damen-Brown	03/23/2012	W	2418
41130	Halsted-Orange	12/28/2012	W	1949
41060	Ashland-Orange	10/11/2012	W	1902
41050	Linden	02/13/2012	W	890
40740	Western-Cermak	10/14/2012	U	515
41670	Conservatory	07/19/2012	W	904
40290	Ashland/63rd	07/24/2012	W	1477
40510	Garfield-South Elevated	01/14/2012	A	675
40210	Damen-Cermak	07/13/2012	W	1451
40040	Quincy/Wells	10/05/2012	W	8361
41130	Halsted-Orange	05/08/2012	W	2829
40580	54th/Cermak	05/17/2012	W	2092
41030	Polk	01/19/2012	W	3624
40080	Sheridan	11/24/2012	A	2901
40220	Western-Forest Park	09/25/2012	W	2065
40880	Thorndale	07/28/2012	A	1550
40290	Ashland/63rd	03/26/2012	W	1547
40770	Lawrence	04/03/2012	W	4458
40540	Wilson	04/13/2012	W	5902
40930	Midway Airport	05/24/2012	W	9680
40820	Rosemont	10/07/2012	U	3841
40980	Harlem-Forest Park	05/09/2012	W	1131
40580	54th/Cermak	03/11/2012	U	873
40750	Harlem-O'Hare	09/26/2012	W	3402
40210	Damen-Cermak	02/04/2012	A	819
40790	Monroe/Dearborn	01/28/2012	A	1756
40530	Diversey	03/03/2012	A	3223
41240	Addison-O'Hare	01/22/2012	U	767
40610	Ridgeland	03/13/2012	W	1475
41350	Oak Park-Lake	05/18/2012	W	1476
40570	California/Milwaukee	05/03/2012	W	4931
41230	47th-Dan Ryan	05/22/2012	W	3447
40750	Harlem-O'Hare	01/16/2012	W	1790
40940	Halsted/63rd	07/16/2012	W	849
40770	Lawrence	12/26/2012	W	1879
40220	Western-Forest Park	02/26/2012	U	832
41080	47th-South Elevated	11/11/2012	U	679
40280	Central-Lake	07/26/2012	W	2392
41660	Lake/State	04/03/2012	W	17901
41210	Wellington	11/08/2012	W	3267
40960	Pulaski-Orange	04/11/2012	W	5765
41330	Montrose-O'Hare	12/19/2012	W	2234
41510	Morgan-Lake	09/15/2012	A	985
40590	Damen/Milwaukee	01/23/2012	W	5712
41680	Oakton-Skokie	10/23/2012	W	927
40280	Central-Lake	10/12/2012	W	2653
41430	87th	10/15/2012	W	4978
41170	Garfield-Dan Ryan	05/03/2012	W	4196
40690	Dempster	07/11/2012	W	908
40290	Ashland/63rd	05/27/2012	U	782
41450	Chicago/State	04/26/2012	W	15190
41120	35-Bronzeville-IIT	03/05/2012	W	1895
40310	Western-Orange	05/08/2012	W	3758
40670	Western/Milwaukee	02/12/2012	U	1754
41180	Kedzie-Brown	04/06/2012	W	1830
40230	Cumberland	01/09/2012	W	4327
40890	O'Hare Airport	01/25/2012	W	7350
40050	Davis	08/13/2012	W	3529
40810	Medical Center	02/27/2012	W	4035
41380	Bryn Mawr	02/07/2012	W	5054
41190	Jarvis	08/24/2012	W	1589
41080	47th-South Elevated	02/29/2012	W	1461
40370	Washington/Dearborn	03/30/2012	W	8740
40890	O'Hare Airport	06/15/2012	W	12584
40720	East 63rd-Cottage Grove	05/09/2012	W	1316
41350	Oak Park-Lake	04/10/2012	W	1600
40190	Sox-35th-Dan Ryan	12/20/2012	W	3970
41420	Addison-North Main	06/24/2012	U	19580
40240	79th	09/14/2012	W	8034
40510	Garfield-South Elevated	09/09/2012	U	657
40480	Cicero-Lake	09/06/2012	W	1623
40120	35th/Archer	12/12/2012	W	2954
40460	Merchandise Mart	08/26/2012	U	1121
40820	Rosemont	02/08/2012	W	4891
41050	Linden	11/22/2012	U	275
40710	Chicago/Franklin	04/27/2012	W	6534
40850	Library	07/29/2012	U	1498
40730	Washington/Wells	08/22/2012	W	7614
40190	Sox-35th-Dan Ryan	03/27/2012	W	4695
40760	Granville	04/26/2012	W	4163
40840	South Boulevard	09/29/2012	A	513
40720	East 63rd-Cottage Grove	05/15/2012	W	1342
40160	LaSalle/Van Buren	10/25/2012	W	3167
40590	Damen/Milwaukee	05/18/2012	W	6246
40430	Clinton-Forest Park	03/23/2012	W	3164
40360	Southport	09/07/2012	W	3485
40140	Dempster-Skokie	04/18/2012	W	2754
40090	Damen-Brown	06/05/2012	W	2529
40730	Washington/Wells	11/11/2012	U	1069
40130	51st	07/15/2012	U	619
40840	South Boulevard	12/15/2012	A	441
41320	Belmont-North Main	09/03/2012	U	8030
40940	Halsted/63rd	10/03/2012	W	1093
40070	Jackson/Dearborn	02/17/2012	W	7561
40280	Central-Lake	02/03/2012	W	2536
40600	Kostner	05/25/2012	W	426
40430	Clinton-Forest Park	11/08/2012	W	3649
41660	Lake/State	05/19/2012	A	10936
41330	Montrose-O'Hare	11/28/2012	W	2493
40370	Washington/Dearborn	04/09/2012	W	8926
40680	Adams/Wabash	04/26/2012	W	7939
40650	North/Clybourn	08/21/2012	W	5258
40350	UIC-Halsted	05/28/2012	U	1278
41250	Central-Evanston	08/21/2012	W	903
41410	Chicago/Milwaukee	03/03/2012	A	1947
41140	King Drive	12/29/2012	A	358
40810	Medical Center	03/31/2012	A	1181
40720	East 63rd-Cottage Grove	06/08/2012	W	1476
40890	O'Hare Airport	02/13/2012	W	8569
40790	Monroe/Dearborn	05/02/2012	W	6938
40100	Morse	10/15/2012	W	4641
40060	Belmont-O'Hare	09/11/2012	W	5645
40770	Lawrence	01/25/2012	W	3280
40040	Quincy/Wells	09/11/2012	W	8910
40640	Madison/Wabash	09/30/2012	U	1548
41500	Montrose-Brown	03/29/2012	W	2622
40060	Belmont-O'Hare	08/12/2012	U	2702
40520	Foster	07/08/2012	U	334
40380	Clark/Lake	11/30/2012	W	20807
40680	Adams/Wabash	07/10/2012	W	7322
40970	Cicero-Forest Park	07/24/2012	W	1267
40470	Racine	04/28/2012	A	1136
41380	Bryn Mawr	06/26/2012	W	5122
41420	Addison-North Main	10/29/2012	W	6683
41340	LaSalle	08/12/2012	U	1161
40980	Harlem-Forest Park	08/10/2012	W	1096
41300	Loyola	06/20/2012	W	5465
40450	95th/Dan Ryan	07/13/2012	W	12263
41480	Western-Brown	07/13/2012	W	4134
41460	Irving Park-Brown	08/19/2012	U	1708
41310	Paulina	09/28/2012	W	2705
40200	Randolph/Wabash	03/14/2012	W	7906
40610	Ridgeland	11/05/2012	W	1381
40540	Wilson	02/13/2012	W	6619
40030	Pulaski-Lake	03/14/2012	W	2179
41030	Polk	05/09/2012	W	3305
41140	King Drive	06/08/2012	W	756
40890	O'Hare Airport	07/15/2012	U	9927
40760	Granville	03/06/2012	W	3719
40820	Rosemont	09/03/2012	U	2822
40700	Laramie	02/20/2012	W	1026
40180	Oak Park-Forest Park	02/10/2012	W	1730
40240	79th	07/24/2012	W	6851
40070	Jackson/Dearborn	08/09/2012	W	7641
41190	Jarvis	05/21/2012	W	1356
40180	Oak Park-Forest Park	02/13/2012	W	1687
40290	Ashland/63rd	01/14/2012	A	802
40750	Harlem-O'Hare	11/04/2012	U	1058
40600	Kostner	03/17/2012	A	257
41460	Irving Park-Brown	12/17/2012	W	3096
40380	Clark/Lake	05/07/2012	W	19845
40940	Halsted/63rd	05/26/2012	A	427
41500	Montrose-Brown	05/04/2012	W	2671
40540	Wilson	02/27/2012	W	7027
40990	69th	08/03/2012	W	6091
40450	95th/Dan Ryan	03/07/2012	W	12996
40670	Western/Milwaukee	02/15/2012	W	4896
40400	Noyes	03/31/2012	A	592
41010	Rockwell	09/26/2012	W	1819
40830	18th	07/23/2012	W	1752
40340	Berwyn	01/06/2012	W	3257
41160	Clinton-Lake	06/12/2012	W	4376
40790	Monroe/Dearborn	10/15/2012	W	7436
41030	Polk	03/21/2012	W	3249
40390	Forest Park	11/02/2012	W	4105
41660	Lake/State	01/14/2012	A	9490
41670	Conservatory	08/13/2012	W	854
41330	Montrose-O'Hare	01/27/2012	W	2198
40610	Ridgeland	03/31/2012	A	458
40980	Harlem-Forest Park	06/28/2012	W	1007
41170	Garfield-Dan Ryan	01/27/2012	W	4047
41500	Montrose-Brown	10/23/2012	W	2850
40520	Foster	08/28/2012	W	692
41360	California-Lake	01/02/2012	U	437
41210	Wellington	03/27/2012	W	2984
